Geneid	SRR25250934
LOC103692960	0
LOC102552792	0
LOC102552608	0
LOC103692959	0
Pdzrn4	20
Cntn1	84
LOC108351530	0
Smgc	0
Muc19	0
Lrrk2	842
LOC102552227	158
LOC108351529	4
Slc2a13	406
LOC690142	0
Abcd2	1103
LOC108351528	0
Kif21a	914
Cpne8	196
LOC102550441	0
Alg10	336
LOC108351626	0
Syt10	4
Rabl2a	117
Acr	34
LOC108351527	0
Shank3	2108
Arsa	702
Mapk8ip2	2
Chkb	1235
Cpt1b	17106
Syce3	2
Klhdc7b	0
Odf3b	6
Tymp	115
Ncaph2	2156
Lmf2	913
Miox	0
LOC102549998	0
Adm2	0
Sbf1	4905
Ppp6r2	7606
Dennd6b	854
LOC102549176	2
Mir349	0
Plxnb2	3851
LOC108351526	3
Mapk11	17
Mapk12	6787
Hdac10	926
Tubgcp6	968
Selo	684
Trabd	2149
Panx2	8
Mov10l1	0
Mlc1	2
Ttll8	6
Pim3	720
Creld2	148
Alg12	229
Zbed4	560
LOC102547254	0
Brd1	1598
LOC108351525	0
Zdhhc25	0
LOC102546882	0
LOC108351524	0
LOC102548087	0
LOC108351523	0
LOC103692957	0
Fam19a5	38
LOC108351522	0
LOC108351625	0
LOC678774	691
Tbc1d22a	545
LOC108351584	585
Cerk	713
Gramd4	382
Celsr1	50
Trmu	309
Gtse1	9
Ttc38	413
Pkdrej	14
Cdpf1	426
Ppara	1928
Mirlet7b	9
Mirlet7c-2	4
LOC102554031	2
LOC103692954	0
LOC102554082	8
Wnt7b	0
Atxn10	1652
Fbln1	1572
LOC103692953	0
Ribc2	0
Smc1b	0
Fam118a	51
Upk3a	0
Mir1249	2
RGD1304694	3301
Npap60	959
LOC102550959	0
Arhgap8	0
Phf21b	30
Prr5	131
Ldoc1l	752
RGD1566029	26
LOC108351521	0
Parvg	46
LOC102554986	4275
Parvb	5346
Samm50	5933
Pnpla3	22
Pnpla5	0
Sult4a1	0
LOC102549885	0
Efcab6	32
Mpped1	19
LOC108351624	0
Scube1	32
Ttll12	325
Tspo	278
Mcat	839
Bik	0
Ttll1	78
LOC102549572	5
Pacsin2	1984
LOC100911038	26
Arfgap3	443
A4galt	2
Cyb5r3	3232
Poldip3	955
Rrp7a	147
Serhl2	326
LOC103692952	0
Nfam1	204
Tcf20	1150
Cyp2d2	0
Cyp2d3	0
Cyp2d1	49
Cyp2d5	5
LOC103692951	16
Cyp2d4	172
Ndufa6	5153
Smdt1	2622
Fam109b	58
Naga	710
Wbp2nl	0
Sept3	42
LOC108351520	0
LOC688613	5
Cenpm	20
Tnfrsf13c	0
Shisa8	2
Mir33	0
Srebf2	2552
Ccdc134	160
Mei1	7
LOC100362109	4
Nhp2l1	760
Xrcc6	731
LOC103692949	8
Desi1	1315
LOC103692950	27
RGD1306782	2
Pmm1	812
Csdc2	36
LOC102549144	6
Polr3h	272
Aco2	99850
Phf5a	668
Tob2	3280
Tef	9675
Zc3h7b	3354
Rangap1	1192
Chadl	95
L3mbtl2	817
Ep300	4362
Rbx1	1631
Dnajb7	2
Xpnpep3	927
St13	4165
Slc25a17	727
LOC108351517	1
LOC108351518	0
Mchr1	43
LOC100364435	12
Mkl1	1955
Sgsm3	1688
LOC100362980	391
Adsl	7734
Tnrc6b	5732
Fam83f	6
LOC108351516	16
Grap2	19
Enthd1	0
LOC108351515	0
Cacna1i	12
Rps19bp1	214
Atf4	10202
Mief1	1790
Mgat3	162
Tab1	1017
LOC103692946	22
Syngr1	773
Rpl3	3252
LOC102547448	0
LOC108351514	5
Pdgfb	877
Cbx7	1903
Apobec3b	20
LOC102547383	38
LOC102547313	0
Cbx6	1341
Nptxr	166
Dnal4	346
Sun2	9693
Gtpbp1	1846
Josd1	453
Tomm22	1807
Cby1	444
Fam227a	10
Dmc1	0
Ddx17	2300
Kdelr3	164
Kcnj4	0
Csnk1e	1588
Tmem184b	1536
Maff	291
Pla2g6	2307
Baiap2l2	88
Slc16a8	37
Pick1	1039
Sox10	86
Polr2f	909
RGD1359634	19
Micall1	730
Eif3l	2544
Ankrd54	245
Galr3	0
Gcat	138
H1f0	4191
Triobp	1497
Nol12	649
Lgals1	7639
Pdxp	48
Sh3bp1	139
LOC108351512	6
LOC108351513	13
Gga1	4480
Lgals2	2
Cdc42ep1	733
Card10	616
Mfng	174
LOC102549375	0
Elfn2	22
Cyth4	253
LOC103692944	0
Rac2	180
Sstr3	26
C1qtnf6	111
Il2rb	90
LOC102547102	3
Tmprss6	15
Kctd17	183
Mpst	3094
Tst	1616
Tex33	0
Csf2rb	217
Ncf4	100
Pvalb	124499
Ift27	222
LOC102554213	0
Cacng2	0
LOC102553765	10
Eif3d	3061
Foxred2	117
Txn2	6059
LOC102553868	638
LOC102553699	8
LOC102553569	0
Myh9	194
LOC100911804	0
LOC100911562	3
Apol9a	1028
LOC100911761	3
RGD1565356	28
LOC102552424	5
Apol11a	571
LOC100362333	2
Myh9l1	2
Apol2	0
RGD1309808	5
Apol3	369
LOC100911090	0
Zfp647	0
LOC108348142	0
LOC108348189	1
LOC108348145	0
LOC100910885	554
LOC108351606	8
Rbfox2	1882
LOC108351608	0
Mb	197339
LOC102556690	16
LOC681282	732
LOC102555319	0
LOC102555083	0
Rpl8	0
Commd5	0
Zfp7	4
Zfp251	453
Arhgap39	279
MGC94207	2392
Lrrc24	33
Lrrc14	202
Recql4	80
Mfsd3	717
Gpt	3636
Ppp1r16a	713
Foxh1	0
Kifc2	155
Cyhr1	80
LOC108348051	6974
Tonsl	32
Vps28	2419
Slc39a4	2
Cpsf1	1772
Adck5	399
LOC108351607	0
LOC108351609	17
Slc52a2	92
Fbxl6	170
Tmem249	26
Scrt1	4
Dgat1	1273
Hsf1	2749
Scx	701
Bop1	1296
Mroh1	372
Tssk5	0
Hgh1	390
Wdr97	49
Maf1	7243
Sharpin	1822
Cyc1	18618
Gpaa1	1220
Exosc4	433
Oplah	2580
Smpd5	38
Spatc1	2
LOC102549107	11
Grina	8233
Parp10	662
Plec	108555
LOC102548374	714
LOC680875	40
Eppk1	46
Nrbp2	1336
Puf60	3521
LOC102548315	2
Scrib	3205
RGD1563870	0
Fam83h	88
Mapk15	0
Ccdc166	0
RGD1311188	88
Zfp707	64
Zfp623	209
Tsta3	962
Pycrl	728
Tigd5	47
Eef1d	4870
Naprt	204
Mroh6	4
Gsdmd	266
Zc3h3	670
Mafa	6243
Rhpn1	62
Top1mt	398
Gli4	124
Zfp41	129
Gpihbp1	243
Ly6h	3
LOC103692939	0
Ly6al	0
RGD1565410	0
Ly6l	0
LOC108351510	0
Ly6i	0
LOC300024	4
Ly6e	1441
LOC100910656	0
LOC100361556	0
Cyp11b2	0
LOC100910462	0
Cyp11b3	0
Ly6k	0
Psca	0
LOC680316	0
Gml	0
LOC100910068	0
Ly6d	0
Lynx1	2257
RGD1308195	0
Lypd2	0
Slurp1	0
Them6	184
Jrk	267
LOC103692938	36
Arc	104
Mroh4	3
LOC102550355	0
LOC102550505	0
Adgrb1	24
LOC103692937	12
LOC108351509	2
Mroh5	3
Ptp4a3	25364
Gpr20	26
Slc45a4	1018
Dennd3	255
Mir151	0
Mir151b	0
Ptk2	1950
Ago2	1127
Chrac1	847
Raet1l	0
Trappc9	1995
LOC103692936	0
Kcnk9	0
LOC108351508	0
Col22a1	1520
Fam135b	2
LOC102552095	0
LOC108351507	0
Khdrbs3	36
RGD1564548	2
Mir30d	0
Mir30b	0
LOC102551574	77
Zfat	684
LOC102550922	0
Phf20l1	3537
LOC500881	14
LOC102550565	0
St3gal1	4415
LOC102550354	4
LOC108351506	0
Ndrg1	1872
Wisp1	44
Sla	48
Tg	14
LOC103690245	0
Tmem71	35
LOC108351583	0
Lrrc6	0
Kcnq3	6
Oc90	0
Efr3a	1273
LOC102546467	0
Adcy8	0
Asap1	698
LOC108351504	0
LOC103692930	1
Fam49b	2289
RGD1359449	0
Gsdmc	0
LOC102548624	0
LOC102548035	25
LOC103692929	10
LOC102547967	2
LOC102547868	0
LOC103692928	0
LOC103692927	0
LOC102547802	0
LOC103692926	0
LOC108351503	0
Pvt1	26
Myc	233
A1bg	0
LOC102547563	0
LOC102547509	0
LOC103692925	0
LOC362921	0
LOC500877	7
RGD1564515	0
LOC102552316	0
LOC102552490	2
LOC500876	0
LOC102551999	12
Trib1	835
LOC690120	7
LOC108351498	16
LOC108351497	12
Nsmce2	470
RGD1564420	1881
Sqle	97
LOC102550763	4
LOC108351605	8
LOC108351604	2
LOC108351603	0
LOC102551151	10
Cyp2b1	71
LOC102551419	4
Mtss1	879
Ndufb9	15243
Tatdn1	319
Rnf139	1863
Trmt12	192
LOC103690428	42
Tmem65	4007
Fer1l6	68
LOC103692920	0
Fam91a1	686
LOC103692919	1
Anxa13	9
Klhl38	2578
LOC102549374	0
Fbxo32	4278
Atad2	265
Wdyhv1	315
Zhx1	1079
RGD1310852	230
Fam83a	0
LOC102553732	5
Tbc1d31	512
Derl1	2455
LOC102553429	25
LOC102553568	4
Zhx2	1856
LOC108351496	19
LOC102552536	22
Slc22a22	0
LOC103692918	0
LOC108351495	6
Has2	68
LOC102552118	0
Sntb1	3685
Mtbp	52
Mrpl13	660
Col14a1	3882
Deptor	13868
H3f3c	84
Dscc1	32
Taf2	1198
Enpp2	1443
Nov	1443
Mal2	4
Colec10	0
Tnfrsf11b	121
LOC108351493	0
LOC108351494	0
Samd12	23
LOC103692912	0
Ext1	463
Med30	421
Slc30a8	0
LOC103692911	0
Aard	0
Rad21	2517
Utp23	210
LOC102548754	0
LOC103692909	0
LOC102548590	20
LOC108351492	4
Trps1	736
Csmd3	0
LOC108351600	0
LOC108351491	0
LOC108351581	1
LOC102551754	2
LOC102547834	0
LOC108351622	0
Kcnv1	0
RGD1309489	0
Sybu	50
Ebag9	775
Pkhd1l1	834
Eny2	962
Nudcd1	280
Trhr	8
NEWGENE_1311521	0
Tmem74	4
LOC103692899	7
Emc2	1787
LOC108351490	0
LOC108351489	0
Rspo2	6
LOC102547251	0
LOC102547184	43
Angpt1	888
LOC108351488	0
LOC103692896	3
LOC108351487	0
Abra	15328
LOC102556289	2
LOC103692895	6
Oxr1	5133
LOC108351580	13
LOC102556196	0
Zfpm2	80
LOC108351485	4
LOC108351484	0
LOC103692893	0
Lrp12	266
LOC103692892	0
Dpys	0
LOC103690326	0
LOC103692905	0
Dcstamp	0
Rims2	2
Dcaf13	486
Slc25a32	372
Cthrc1	42
Fzd6	279
Baalc	16
Atp6v1c1	1096
Azin1	1617
LOC102550687	2
Klf10	1568
LOC108351483	4
LOC102550353	2
Odf1	0
LOC103692890	0
LOC108351482	80
Ubr5	8153
Rrm2b	578
LOC103692888	0
LOC102549311	2
Ncald	102
Grhl2	18
LOC102555534	0
Zfp706	1903
LOC100910524	1
LOC103692887	0
Ywhaz	2901
LOC362901	0
LOC108351481	0
LOC108351480	0
LOC102555439	223
Pabpc1	5525
Snx31	0
Ankrd46	1376
LOC103692885	66
LOC108351479	0
LOC108351478	0
LOC102554030	0
LOC102554106	1
Rnf19a	1141
Spag1	128
Polr2k	679
Fbxo43	4
Rgs22	22
Cox6c	10812
Mir875	0
LOC680989	110
Vps13b	1248
Osr2	106
Stk3	216
LOC102553465	0
Kcns2	0
Nipal2	1111
LOC102554988	2
Pop1	131
Rida	232
LOC103692882	0
Erich5	10
Rpl30	3478
Matn2	324
Laptm4b	989
Mtdh	6354
Tspyl5	122
Cpq	756
LOC108351476	0
LOC102546302	4
Sdc2	1601
Ptdss1	684
Mterf3	355
LOC102549197	10
Uqcrb	4940
Sdr9c7	6
Rdh7	3
LOC108351475	0
RGD1561812	4
Rdh16	36
Gpr182	144
Zbtb39	746
Tac3	0
Myo1a	2
Nemp1	38
Nab2	393
Stat6	830
Lrp1	18298
Nxph4	6
Shmt2	1533
Ndufa4l2	94
Stac3	11833
R3hdm2	15290
Inhbc	26
LOC102547832	66
Inhbe	0
Gli1	211
Arhgap9	173
Mars	3016
Ddit3	575
Mbd6	3609
Dctn2	4099
Kif5a	1948
Pip4k2c	1260
Dtx3	868
Arhgef25	438
Slc26a10	314
RGD1565117	2
B4galnt1	27
LOC102547508	0
Os9	2172
Agap2	382
LOC103692874	10
Tspan31	702
Cdk4	1050
March9	68
Cyp27b1	0
Mettl1	254
Mettl21b	6
Tsfm	717
Avil	149
Ctdsp2	4762
LOC108351472	25
LOC108351473	4
LOC102552534	41
Atp23	70
LOC102557532	0
LOC108351471	0
LOC103692873	0
RGD1559995	0
Lrig3	288
LOC103692872	0
LOC500846	0
LOC102552702	0
LOC102552423	0
LOC102552637	0
LOC103692870	0
LOC103692869	0
Slc16a7	246
LOC102552186	0
LOC102552291	0
LOC103692868	0
Avpr1a	88
LOC108351469	22
Ppm1h	98
Mirlet7i	2
Mon2	1763
Mir3084d	0
Usp15	6785
Fam19a2	0
LOC103690058	0
LOC100909505	0
LOC103690040	0
LOC102547506	2
LOC108351467	0
LOC102547249	0
LOC102549309	0
LOC103690417	0
LOC102549373	0
Hmga2	0
Llph	114
Tmbim4	698
Irak3	513
Helb	307
Grip1	2
LOC102556045	0
Tmem5	755
Srgap1	66
RGD1565498	124
RGD1561648	4
Xpot	1327
Tbk1	821
Rassf3	7340
Gns	0
LOC102548194	0
Tbc1d30	36
Wif1	57
Lemd3	692
Styxl2	19
Msrb3	8296
LOC108351466	0
Cand1	1217
LOC102551387	0
LOC108351465	0
LOC108351464	0
Dyrk2	1719
LOC102551148	0
Ifng	0
Il22	0
Mdm1	70
LOC102551023	0
LOC108351463	2
LOC108351462	0
RGD1306282	0
LOC100911247	0
LOC102550659	1
Rap1b	1500
Nup107	392
Slc35e3	494
LOC108351461	2
Mdm2	2105
Cpm	42
LOC102550217	0
LOC108351460	0
LOC108351459	0
Cpsf6	1462
Lyz2	2354
Lyc2	2
RGD1306474	0
Yeats4	1683
LOC102549714	0
Frs2	1014
Cct2	3180
LOC100911101	0
Lrrc10	0
Best3	566
Rab3ip	548
Myrfl	2
LOC102547181	1
LOC108351458	19
LOC103692862	41
Cnot2	1689
Kcnmb4	19
Ptprb	7861
Ptprr	62
LOC108351456	0
LOC108351457	0
LOC102551482	0
LOC102551386	0
Tspan8	2317
Lgr5	38
Zfc3h1	1675
Thap2	762
Tmem19	319
Rab21	4012
Tbc1d15	955
Tph2	0
LOC100912615	0
LOC102549403	0
Trhde	28
LOC108351454	0
LOC102546573	0
LOC108351451	0
LOC108351452	0
Atxn7l3b	678
LOC103692854	0
Kcnc2	2
Caps2	0
Glipr1l1	0
Glipr1l2	0
Glipr1	102
Krr1	533
LOC108351450	0
LOC108351449	0
LOC103692853	0
LOC102548561	0
Phlda1	257
Nap1l1	3522
LOC103692852	0
LOC102548498	0
LOC103692851	0
Bbs10	76
Osbpl8	478
LOC108351448	0
Zdhhc17	1097
Csrp2	115
LOC108351447	0
E2f7	110
LOC103692849	0
Nav3	203
Otogl	0
Ppp1r12a	2852
Pawr	59
LOC108351599	0
LOC103692848	0
LOC102547595	0
Syt1	2
LOC102550148	0
LOC102549995	0
LOC103690159	0
Ptprq	94
Myf6	6796
Myf5	144
LOC100911160	0
Lin7a	2
Acss3	809
Ppfia2	50
Ccdc59	465
Mettl25	146
Tmtc2	63
LOC103692844	0
Slc6a15	0
Lrriq1	0
LOC102555532	0
LOC102555472	0
Alx1	0
LOC103690238	0
LOC103692843	0
Rassf9	77
Nts	0
LOC100910482	0
Mgat4c	0
LOC108351446	0
Kitlg	871
LOC108351445	0
LOC102554706	0
RGD1565753	0
LOC103692840	3
Dusp6	402
LOC108351444	0
Galnt4	221
Poc1b	266
LOC108351443	2
LOC102553961	4
Atp2b1	4270
LOC108351442	0
LOC500827	0
RGD1307947	349
Cep290	613
Tmtc3	693
LOC108351441	0
LOC108351440	0
LOC108351439	0
Ccer1	0
Epyc	0
Kera	696
Lum	1933
Dcn	23145
LOC102551450	0
LOC102551147	0
LOC108351438	0
LOC108351436	0
LOC108351435	1
Btg1	1275
LOC102550725	0
LOC102550658	12
LOC102549785	0
Plekhg7	4
Eea1	1556
LOC100912143	35
LOC102546992	50
LOC103692834	0
LOC108351434	0
LOC102546610	30
Nudt4	6416
Ube2n	588
LOC102556774	0
Mrpl42	1999
Socs2	363
Cradd	88
LOC103692831	0
LOC108351433	21
LOC102556473	0
LOC108351432	0
Plxnc1	110
Cep83	1113
Cep83os	0
LOC108351431	0
LOC102554269	14
Tmcc3	1457
Ndufa12	1655
Nr2c1	870
Fgd6	417
Vezt	4132
Mir331	2
Metap2	2248
Usp44	0
LOC103692823	0
Ntn4	851
Snrpf	854
Ccdc38	0
Amdhd1	0
Hal	0
LOC102553539	2
LOC102553601	2
Lta4h	732
LOC102553332	0
LOC102548950	4
Elk3	665
Cdk17	239
LOC102548848	6
RGD1565866	42
Nedd1	1408
LOC102548260	0
Mir135a	0
LOC102548058	0
LOC108351430	2
LOC108351615	0
LOC103692821	16
Tmpo	2388
Slc25a3	36427
Ikbip	428
LOC103692819	0
Apaf1	387
LOC108351597	0
Anks1b	0
Uhrf1bp1l	653
Actr6	215
Scyl2	1110
Slc17a8	0
LOC100910056	1
Nr1h4	0
Gas2l3	52
LOC103692829	0
LOC100909955	0
LOC102554867	0
LOC108351429	0
Ano4	2
Slc5a8	0
Utp20	1033
Arl1	1648
RGD1561102	23
Spic	18
Mybpc1	255292
LOC102554140	0
Sycp3	14
Chpt1	2240
Gnptab	1638
Dram1	100
LOC102551862	2
Ccdc53	599
Nup37	253
Pmch	0
Parpbp	2
Igf1	1930
LOC103692818	0
LOC103692817	0
LOC108351428	0
Pah	4
Ascl1	0
LOC108351427	0
LOC102551481	0
LOC108351426	0
RGD1560034	0
LOC102550437	0
Stab2	3
Nt5dc3	3913
LOC102550216	2
LOC362863	37
Hsp90b1	4715
LOC691921	581
Tdg	1143
Glt8d2	105
Hcfc2	688
Nfyb	946
LOC103692815	5
LOC108351425	97
Eid3	34
Txnrd1	3302
LOC103692813	6
Chst11	74
LOC103692827	0
Slc41a2	28
LOC102550067	0
RGD1563365	174
Mir3561	13
Aldh1l2	30
RGD1309995	1267
Appl2	442
LOC102549680	0
Fhl4	43
Ric8b	1853
LOC108351424	5
Rfx4	8
LOC100910996	28
LOC100910949	21
LOC103692812	7
Nuak1	732
Ckap4	539
LOC102552828	4
Tcp11l2	1739
Polr3b	889
LOC102552676	0
Tmem263	814
Mterf2	209
Cry1	776
Btbd11	124
Pwp1	298
Prdm4	867
Ascl4	2
Rtcb	1615
Bpifc	0
Fbxo7	769
LOC102551348	6
Timp3	7363
Syn3	15
LOC103692811	0
LOC102556259	0
LOC108351423	0
LOC100910134	0
LOC300308	6
LOC108351422	0
LOC102556075	0
LOC108351421	0
LOC103692804	0
LOC108351420	0
LOC100909777	2
LOC102555256	0
LOC103692802	0
LOC108351419	0
LOC691764	2
LOC691546	0
LOC108351416	0
LOC108351415	0
LOC102553897	0
LOC103692795	0
RGD1566251	6
LOC103692793	0
LOC103692792	0
LOC102552467	2
LOC103690230	0
RGD1564409	0
LOC108351414	0
LOC108351576	4
RGD1565071	2
LOC691642	0
LOC102551633	0
LOC108351413	0
LOC108348097	0
LOC103690634	0
Vom2r57	0
Vom2r56	0
Cd320	651
Ndufa7	3337
Rps28	2269
Kank3	574
Angptl4	426
RGD1564744	10
Rab11b	4747
March2	3098
Hnrnpm	5243
Pram1	89
Zfp414	393
Myo1f	229
Adamts10	944
LOC102547246	26
LOC102549242	8
LOC102546838	0
Actl9	0
LOC108351412	0
LOC108351411	0
Zfp494	0
Vom1r108	0
Vom1r107	0
Vom1r106	0
Zscan4f	0
RGD1560291	0
LOC108351574	0
Vom2r55	0
Vom2r54	0
LOC108351410	0
Olr1055	0
Olr931	4
Olr1058	0
Olr1059	0
Olr927	0
LOC103692783	0
LOC103690036	0
LOC108348036	0
Olr996	0
LOC108348125	130
LOC691422	76
Zfp955a	271
LOC100909683	0
Olr1092	0
Olr1091	0
Olr1095	0
Olr1090	0
Morc2b	0
Zfp563	173
RGD1310212	0
RGD1560314	10
Zfp763	202
Zfp952	446
Zfp472	78
LOC102548621	0
Cyp4f6	507
LOC102548531	0
Cyp4f1	0
Zfp870	422
LOC100912582	23
Zfp799	235
LOC103695338	0
LOC102546572	3359
LOC108351409	0
LOC103692781	1
Cyp4f4	0
Cyp4f40	0
LOC687345	9
LOC103692784	0
LOC100912471	1
LOC100912391	0
Cyp4f37	6
Cyp4f5	10
Cyp4f17	61
LOC102555438	0
Cyp4f39	32
Pglyrp2	0
Rasal3	64
Wiz	1680
Akap8l	1819
Akap8	1716
Brd4	5115
Ephx3	22
Notch3	3044
Olr1088	0
LOC108351408	0
Ilvbl	475
Syde1	575
Olr1087	0
LOC102555134	18
Casp14	0
Ccdc105	0
LOC691320	0
LOC102549402	0
Slc1a6	0
Olr1086	0
Olr1085	0
Olr1084	0
Olr1083	0
Olr1082	0
Olr1081	0
Olr1079	0
Olr1078	0
Olr1077	0
Olr1076	0
Olr1075	0
Olr1073	0
LOC108351613	0
LOC691170	1113
Vom2r53	0
Giot1	196
Plpp2	22
Mier2	476
Theg	0
C2cd4c	8
Shc2	483
Odf3l2	216
Madcam1	15
Tpgs1	1103
Cdc34	8463
Gzmm	17
Bsg	14236
LOC108351407	0
Hcn2	887
Polrmt	1546
Fgf22	65
Rnf126	1241
Fstl3	70
Prss57	4
Cnn2	266
Tmem259	3898
Grin3b	173
Abca7	1018
Palm	1322
Misp	23
Ptbp1	1080
Plppr3	2
Prtn3	0
Elane	0
Cfd	2266
Med16	2046
R3hdm4	6141
Kiss1r	0
LOC103692777	0
Arid3a	390
LOC108351406	0
Wdr18	1342
Arhgap45	444
Polr2e	1968
Gpx4	9484
Sbno2	851
Stk11	3687
Cbarp	16
Atp5d	20235
Midn	4422
Cirbp	1394
RGD1562114	175
LOC108351569	2
Efna2	9
Mum1	595
Ndufs7	12699
Gamt	2110
Dazap1	1894
Rps15	7556
Apc2	244
RGD1359127	120
LOC108351405	6
Pcsk4	126
Reep6	544
Adamtsl5	1387
Plk5	39
Mex3d	279
Mbd3	5804
Uqcr11	9135
Tcf3	750
LOC108351612	0
Atp8b3	2
Rexo1	1960
Klf16	190
Abhd17a	2799
Adat3	27
Scamp4	575
LOC108351567	10
Csnk1g2	4367
Btbd2	1128
Mknk2	17921
Mob3a	265
Izumo4	15
Ap3d1	4616
Dot1l	3972
Plekhj1	355
Sf3a2	1804
Amh	4
Jsrp1	13516
Oaz1	18675
Lingo3	11
Lsm7	173
Sppl2b	1097
Tmprss9	0
Timm13	1490
Lmnb2	178
Gadd45b	415
LOC102553301	0
Gng7	2
Diras1	8
Slc39a3	462
Sgta	6299
Thop1	1101
Creb3l3	1
Map2k2	6083
Zbtb7a	3880
Pias4	1120
LOC102553232	33
Eef2	83853
Dapk3	1070
Nmrk2	1264
Atcay	149
Zfr2	145
Matk	50
Mrpl54	4012
Apba3	3123
Tjp3	34
Pip5k1c	2351
Cactin	629
Tbxa2r	6
Gipc3	40
LOC102552827	6
Hmg20b	823
LOC690617	0
Mfsd12	498
Fzr1	514
LOC102552770	4
Dohh	1301
LOC102552675	0
Smim24	18
Nfic	29053
LOC102552420	7
Celf5	8
Ncln	2911
S1pr4	16
Gna15	118
Gna11	547
Aes	24817
Tle2	511
Tle6	0
LOC102551996	0
Sirt6	676
Ankrd24	2
LOC100125368	2
LOC100360514	4
LOC100909682	50
LOC108351594	2
LOC100360470	27
LOC100912294	46
LOC102551804	12
LOC100909526	0
LOC100909569	59
LOC108351595	52
LOC102550657	77
LOC102551539	0
Zfp709l1	35
LOC100912823	279
LOC103690119	0
LOC501230	0
LOC102550588	1
Zfp347	346
LOC103692759	6
LOC100910577	56
LOC108351402	15
LOC102549817	48
Neurod4	2
LOC108351403	0
Olr1072	0
Olr1071	0
Olr1070	0
Olr1069	0
Olr1068	0
Olr1067	0
Olr1065	0
Olr1064	0
Olr1063	0
LOC102556703	4
Olr1061	0
Olr1060	0
LOC103692758	0
Olr937	0
Olr1014	0
LOC108351565	0
Olr1049	0
Olr943	0
Olr1029	0
Olr950	0
Olr1022	0
Olr947	0
Olr1020	0
Olr1016	0
Olr1012	0
Olr959	0
Olr964	0
Olr1000	0
LOC103692768	0
Olr956	0
Olr960	0
Olr962	0
LOC108348039	0
Olr1002	0
Olr954	0
LOC100911571	0
Olr1006	0
Olr1007	0
LOC503116	0
Olr886	0
Olr1024	0
LOC108348038	0
Olr1845	0
Olr917	0
Olr905	0
Olr920	0
Olr903	0
Olr901	0
Olr898	0
Olr896	0
Olr894	0
Olr892	0
LOC108348037	0
Olr984	0
Olr908	0
Olr991	0
LOC102555501	0
Olr982	0
Olr889	0
Olr907	0
Olr916	0
Olr921	0
Olr883	0
Olr881	0
Olr880	0
Olr879	0
LOC102554207	0
Olr878	0
Olr877	0
Olr875	0
Mettl7b	10
Itga7	3192
Bloc1s1	1725
Rdh5	8
Cd63	4306
LOC102553109	12
Gdf11	234
Sarnp	1435
Ormdl2	226
Dnajc14	898
Tmem198b	196
Mmp19	133
Pym1	387
Dgka	542
Pmel	23
Cdk2	110
Rab5b	9019
Suox	887
LOC103692757	2
Ikzf4	6
Rps26	4731
Erbb3	280
Pa2g4	2596
Rpl41	9100
Zc3h10	486
Esyt1	1993
Myl6	2752
Smarcc2	4960
Rnf41	611
Nabp2	1057
Slc39a5	380
Ankrd52	3800
Coq10a	10726
Cs	23834
Cnpy2	978
Pan2	1020
Il23a	14
Stat2	942
Apof	0
LOC102551925	0
Apon	0
Timeless	48
Mip	0
Spryd4	991
Gls2	81
Rbms2	2960
Baz2a	2634
LOC103692761	39
Atp5b	153750
Ptges3	2442
Naca	74046
Prim1	135
Hsd17b6	0
LOC102551803	0
LOC100911319	224
LOC108351593	2
LOC108351588	0
LOC103692753	0
LOC108351589	0
LOC108351592	0
LOC102555838	0
LOC103692755	0
LOC108349419	0
Pros1	433
Stx19	1
Arl13b	186
LOC501116	103
LOC108351591	0
LOC102555317	170
LOC108348230	162
LOC100911848	11
LOC102554922	2
LOC103692748	0
LOC102554748	0
LOC108351590	0
LOC108351401	2
LOC103692743	0
LOC103692744	0
LOC103692745	0
LOC108351400	0
LOC102552390	0
LOC103694580	13
LOC102550845	0
LOC102550781	0
Tmem196	61
Macc1	0
LOC108351349	0
Itgb8	56
LOC102550983	0
Abcb5	0
Sp8	0
LOC108351381	0
RGD1562420	11
LOC102550684	0
Sp4	616
Dnah11	231
Cdca7l	9
LOC102556588	0
LOC108351316	0
Rapgef5	386
Mir153	0
LOC108351314	0
LOC108351315	0
Ptprn2	10
LOC102548847	0
Ncapg2	48
LOC102549308	19
Esyt2	2387
Wdr60	315
Vipr2	87
Zfp386	460
LOC102546716	15
LOC108351379	0
LOC102547866	0
LOC108351313	0
LOC100363510	0
LOC108351312	0
Adam6	0
LOC100910275	30
LOC103692721	0
Tmem121	50
LOC690422	51
Crip1	749
Crip2	1583
Mta1	3430
Tex22	2
Pacs2	5353
Btbd6	989
Brf1	1030
Nudt14	222
Jag2	1345
LOC103692726	0
Gpr132	18
Cdca4	240
RGD1307315	4
Ahnak2	2639
Pld4	531
LOC102552635	3
Cep170b	2356
Zbtb42	835
Akt1	5514
Siva1	119
Adssl1	71582
Inf2	876
LOC102552388	0
Tmem179	91
LOC691485	98
LOC102549170	0
LOC108351305	0
Kif26a	435
Mir203	0
Mir3545	0
Aspg	8
Rd3l	30
Tdrd9	0
LOC100912557	2639
LOC102548399	0
LOC100363116	49
Ppp1r13b	1299
Zfyve21	301
Xrcc3	699
Klc1	7059
LOC108351304	0
Apopt1	0
NEWGENE_1310847	10
LOC103692719	0
LOC108351303	0
Bag5	0
Trmt61a	0
Ckb	1023
Mark3	2940
LOC102554517	3
Eif5	6028
LOC102554678	2
Diras3	36
Tnfaip2	402
Exoc3l4	378
